employee_id,home_area,area_type,latitude,longitude,nearest_station,nearest_station_area,nearest_station_mode,nearest_station_lines,station_connectivity_score,home_to_work_km,home_to_station_m,station_access_category,destination_station_to_work_m,number_of_transfers,estimated_wait_time_min,origin_walk_time_min,transit_time_min,transfer_time_min,destination_walk_time_min,base_commute_time_min,delay_buffer_min,risk_adjusted_commute_time_min,base_commute_group,risk_adjusted_commute_group,delay_impact,crosses_45_min_after_delay,commute_time_score,station_access_score,transfer_score,reliability_score,adoption_score,adoption_potential
EMP0881,Hamburg-Eimsbuettel,urban,53.557063,9.914795,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.73,1449.0,Acceptable,884.0,1,4.0,18.1,24.2,7,11.1,64.4,15,79.4,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0882,Hamburg-Harburg,outer_urban,53.480429,10.008102,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,24.65,2943.0,Poor,884.0,2,5.0,36.8,38.2,14,11.1,105.1,15,120.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0883,Elmshorn,outer_suburban,53.793325,9.68556,Elmshorn,Elmshorn,Regional,RE,0.7,22.15,4868.0,Poor,884.0,2,9.0,60.9,31.3,14,11.1,126.2,15,141.2,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0884,Hamburg-Wandsbek,urban,53.54845,10.104324,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.78,3596.0,Poor,884.0,0,6.0,45.0,35.1,0,11.1,97.1,15,112.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0885,Hamburg-City,urban,53.570535,9.942946,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,14.84,2127.0,Poor,884.0,1,4.0,26.6,24.2,7,11.1,72.9,15,87.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0886,Hamburg-Eimsbuettel,urban,53.58924,9.996873,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.53,474.0,Excellent,884.0,0,5.0,5.9,29.4,0,11.1,51.4,15,66.4,46-60 min,60+ min,Minor impact,False,18,25,20,10,73,High
EMP0887,Hamburg-Eimsbuettel,urban,53.579699,9.948871,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.77,2868.0,Poor,884.0,0,5.0,35.8,29.4,0,11.1,81.3,15,96.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0888,Norderstedt,near_workplace,53.707552,9.958752,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.82,2241.0,Poor,884.0,0,4.0,28.0,0.0,0,11.1,43.1,15,58.1,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0889,Hamburg-City,urban,53.53573,9.958744,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.53,2395.0,Poor,884.0,1,4.0,29.9,24.2,7,11.1,76.2,15,91.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0890,Pinneberg,suburban,53.658088,9.82411,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.63,1843.0,Poor,884.0,1,7.0,23.0,19.4,7,11.1,67.5,15,82.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0891,Hamburg-Altona,urban,53.558594,9.948071,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.09,1133.0,Acceptable,884.0,1,4.0,14.2,24.2,7,11.1,60.4,15,75.4,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0892,Elmshorn,outer_suburban,53.736695,9.618605,Elmshorn,Elmshorn,Regional,RE,0.7,24.39,2970.0,Poor,884.0,2,9.0,37.1,31.3,14,11.1,102.4,15,117.4,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0893,Hamburg-City,urban,53.557338,10.043049,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.51,2272.0,Poor,884.0,0,6.0,28.4,35.1,0,11.1,80.5,15,95.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0894,Norderstedt,near_workplace,53.696774,9.95377,Richtweg,Norderstedt,U-Bahn,U1,0.85,2.1,2722.0,Poor,884.0,0,6.0,34.0,3.2,0,11.1,54.3,15,69.3,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0895,Quickborn,suburban,53.749529,9.886972,Quickborn,Quickborn,AKN,A1,0.7,8.34,2345.0,Poor,884.0,1,9.0,29.3,11.4,7,11.1,67.8,15,82.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0896,Kaltenkirchen,outer_suburban,53.843343,9.944047,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,15.97,1373.0,Acceptable,884.0,1,10.0,17.2,25.9,7,11.1,71.1,15,86.1,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0897,Hamburg-Altona,urban,53.547712,9.87482,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.59,4004.0,Poor,884.0,1,4.0,50.1,24.2,7,11.1,96.3,15,111.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0898,Hamburg-City,urban,53.566749,9.955767,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.13,2138.0,Poor,884.0,1,4.0,26.7,24.2,7,11.1,73.0,15,88.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0899,Hamburg-City,urban,53.536123,9.967926,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,18.44,2467.0,Poor,884.0,0,4.0,30.8,34.2,0,11.1,80.1,15,95.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0900,Hamburg-Barmbek,urban,53.577135,10.001876,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.9,1440.0,Acceptable,884.0,0,5.0,18.0,29.4,0,11.1,63.5,15,78.5,60+ min,60+ min,No impact,False,8,10,20,20,58,Medium
EMP0901,Hamburg-Wandsbek,urban,53.614909,10.082707,Ohlsdorf,Hamburg-Ohlsdorf,U-Bahn / S-Bahn,"U1, S1",0.95,11.62,3477.0,Poor,884.0,0,4.0,43.5,19.7,0,11.1,78.2,15,93.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0902,Hamburg-City,urban,53.576879,10.011292,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.99,1872.0,Poor,884.0,0,5.0,23.4,29.4,0,11.1,68.9,15,83.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0903,Norderstedt,near_workplace,53.720071,10.015483,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.88,2007.0,Poor,884.0,0,4.0,25.1,0.0,0,11.1,40.1,15,55.1,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0904,Hamburg-Wandsbek,urban,53.565005,10.140389,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.35,4908.0,Poor,884.0,0,6.0,61.4,35.1,0,11.1,113.5,15,128.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0905,Elmshorn,outer_suburban,53.761409,9.681373,Elmshorn,Elmshorn,Regional,RE,0.7,21.02,2039.0,Poor,884.0,2,9.0,25.5,31.3,14,11.1,90.8,15,105.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0906,Pinneberg,suburban,53.695382,9.816822,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.07,4783.0,Poor,884.0,1,7.0,59.8,19.4,7,11.1,104.2,15,119.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0907,Hamburg-Wandsbek,urban,53.580171,10.06908,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.62,919.0,Good,884.0,0,6.0,11.5,35.1,0,11.1,63.6,15,78.6,60+ min,60+ min,No impact,False,8,18,20,20,66,High
EMP0908,Norderstedt,near_workplace,53.73351,10.003047,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.74,2916.0,Poor,884.0,0,4.0,36.4,0.0,0,11.1,51.5,15,66.5,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0909,Hamburg-City,urban,53.545449,10.03958,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,17.75,2317.0,Poor,884.0,0,3.0,29.0,23.6,0,11.1,66.6,15,81.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0910,Hamburg-Altona,urban,53.518255,9.95828,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,20.47,4055.0,Poor,884.0,1,4.0,50.7,24.2,7,11.1,97.0,15,112.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0911,Quickborn,suburban,53.722011,9.950788,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.17,3173.0,Poor,884.0,0,4.0,39.7,0.0,0,11.1,54.7,15,69.7,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0912,Henstedt-Ulzburg,outer_suburban,53.832524,10.008836,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.63,3113.0,Poor,884.0,1,10.0,38.9,25.9,7,11.1,92.8,15,107.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0913,Kaltenkirchen,outer_suburban,53.875442,9.954085,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,19.42,4306.0,Poor,884.0,1,10.0,53.8,25.9,7,11.1,107.7,15,122.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0914,Lueneburg,regional,53.226375,10.421656,Lueneburg,Lueneburg,Regional,RE,0.7,60.25,2458.0,Poor,884.0,2,9.0,30.7,79.4,14,11.1,144.2,15,159.2,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0915,Lueneburg,regional,53.261796,10.354321,Lueneburg,Lueneburg,Regional,RE,0.7,54.69,4256.0,Poor,884.0,2,9.0,53.2,79.4,14,11.1,166.7,15,181.7,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0916,Elmshorn,outer_suburban,53.759304,9.703383,Elmshorn,Elmshorn,Regional,RE,0.7,19.58,3364.0,Poor,884.0,2,9.0,42.1,31.3,14,11.1,107.4,15,122.4,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0917,Norderstedt,near_workplace,53.675132,10.007819,Ochsenzoll,Hamburg-Langenhorn,U-Bahn,U1,0.8,3.33,495.0,Excellent,884.0,0,7.0,6.2,7.7,0,11.1,31.9,15,46.9,31-45 min,46-60 min,Minor impact,True,28,25,20,10,83,Very High
EMP0918,Norderstedt,near_workplace,53.69533,9.950333,Richtweg,Norderstedt,U-Bahn,U1,0.85,2.36,2941.0,Poor,884.0,0,6.0,36.8,3.2,0,11.1,57.0,15,72.0,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0919,Hamburg-Altona,urban,53.538968,9.9095,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.76,2222.0,Poor,884.0,1,4.0,27.8,24.2,7,11.1,74.1,15,89.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0920,Hamburg-Barmbek,urban,53.584335,10.052191,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.79,617.0,Good,884.0,1,5.0,7.7,27.4,7,11.1,58.1,15,73.1,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0921,Norderstedt,near_workplace,53.712455,9.956013,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.23,2471.0,Poor,884.0,0,4.0,30.9,0.0,0,11.1,45.9,15,60.9,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0922,Henstedt-Ulzburg,outer_suburban,53.770347,9.998292,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,7.69,2433.0,Poor,884.0,1,9.0,30.4,16.3,7,11.1,73.8,15,88.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0923,Hamburg-Harburg,outer_urban,53.468709,10.039131,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,26.16,3486.0,Poor,884.0,2,5.0,43.6,38.2,14,11.1,111.8,15,126.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0924,Hamburg-Barmbek,urban,53.589874,10.05738,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.33,939.0,Good,884.0,1,5.0,11.7,27.4,7,11.1,62.2,15,77.2,60+ min,60+ min,No impact,False,8,18,14,20,60,Medium
EMP0925,Hamburg-City,urban,53.553527,9.956708,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.58,1444.0,Acceptable,884.0,1,4.0,18.1,24.2,7,11.1,64.3,15,79.3,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0926,Hamburg-City,urban,53.533824,10.020926,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,18.82,2300.0,Poor,884.0,0,3.0,28.7,23.6,0,11.1,66.4,15,81.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0927,Hamburg-City,urban,53.559212,9.962173,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.91,1794.0,Poor,884.0,1,5.0,22.4,22.3,7,11.1,67.8,15,82.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0928,Henstedt-Ulzburg,outer_suburban,53.793204,9.910182,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.29,4731.0,Poor,884.0,1,9.0,59.1,16.3,7,11.1,102.5,15,117.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0929,Hamburg-Barmbek,urban,53.577995,10.01443,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.9,1959.0,Poor,884.0,0,5.0,24.5,29.4,0,11.1,70.0,15,85.0,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0930,Quickborn,suburban,53.728661,9.860786,Quickborn,Quickborn,AKN,A1,0.7,8.68,2855.0,Poor,884.0,1,9.0,35.7,11.4,7,11.1,74.1,15,89.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0931,Hamburg-Altona,urban,53.527567,9.957514,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,19.44,3097.0,Poor,884.0,1,4.0,38.7,24.2,7,11.1,85.0,15,100.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0932,Hamburg-Eimsbuettel,urban,53.570197,9.972117,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.65,1538.0,Poor,884.0,1,5.0,19.2,22.3,7,11.1,64.6,15,79.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0933,Hamburg-Eimsbuettel,urban,53.564854,9.966028,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.27,1595.0,Poor,884.0,1,5.0,19.9,22.3,7,11.1,65.3,15,80.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0934,Quickborn,suburban,53.706254,9.926251,Quickborn,Quickborn,AKN,A1,0.7,3.87,3117.0,Poor,884.0,1,9.0,39.0,11.4,7,11.1,77.4,15,92.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0935,Quickborn,suburban,53.735219,9.897111,Quickborn,Quickborn,AKN,A1,0.7,6.86,652.0,Good,884.0,1,9.0,8.2,11.4,7,11.1,46.6,15,61.6,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0936,Hamburg-City,urban,53.533481,9.965335,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,18.75,2798.0,Poor,884.0,0,4.0,35.0,34.2,0,11.1,84.3,15,99.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0937,Elmshorn,outer_suburban,53.77632,9.657832,Elmshorn,Elmshorn,Regional,RE,0.7,23.04,2502.0,Poor,884.0,2,9.0,31.3,31.3,14,11.1,96.6,15,111.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0938,Norderstedt,near_workplace,53.71934,10.014207,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.76,1891.0,Poor,884.0,0,4.0,23.6,0.0,0,11.1,38.7,15,53.7,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0939,Kaltenkirchen,outer_suburban,53.832612,10.009783,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.65,3173.0,Poor,884.0,1,10.0,39.7,25.9,7,11.1,93.6,15,108.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0940,Norderstedt,near_workplace,53.705885,9.994652,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,0.81,265.0,Excellent,884.0,0,4.0,3.3,0.0,0,11.1,18.4,15,33.4,0-30 min,31-45 min,Minor impact,False,35,25,20,10,90,Very High
EMP0941,Hamburg-Altona,urban,53.555797,9.950781,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.38,1125.0,Acceptable,884.0,1,4.0,14.1,24.2,7,11.1,60.3,15,75.3,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0942,Henstedt-Ulzburg,outer_suburban,53.766408,9.970568,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,7.25,2729.0,Poor,884.0,1,9.0,34.1,16.3,7,11.1,77.5,15,92.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0943,Hamburg-City,urban,53.534906,9.985146,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,18.55,1989.0,Poor,884.0,0,4.0,24.9,34.2,0,11.1,74.2,15,89.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0944,Hamburg-Eimsbuettel,urban,53.604639,9.964313,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,10.88,2509.0,Poor,884.0,0,5.0,31.4,29.4,0,11.1,76.9,15,91.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0945,Hamburg-Wandsbek,urban,53.59577,10.100304,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.03,3438.0,Poor,884.0,0,6.0,43.0,35.1,0,11.1,95.1,15,110.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0946,Hamburg-City,urban,53.572704,10.041532,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,14.83,1598.0,Poor,884.0,1,5.0,20.0,27.4,7,11.1,70.4,15,85.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0947,Quickborn,suburban,53.708197,9.869939,Quickborn,Quickborn,AKN,A1,0.7,7.58,3384.0,Poor,884.0,1,9.0,42.3,11.4,7,11.1,80.7,15,95.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0948,Henstedt-Ulzburg,outer_suburban,53.804349,9.982107,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.42,1596.0,Poor,884.0,1,9.0,19.9,16.3,7,11.1,63.3,15,78.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0949,Henstedt-Ulzburg,outer_suburban,53.811085,9.978505,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,12.17,2356.0,Poor,884.0,1,9.0,29.4,16.3,7,11.1,72.8,15,87.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0950,Hamburg-Altona,urban,53.533286,9.907541,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,19.4,2761.0,Poor,884.0,1,4.0,34.5,24.2,7,11.1,80.8,15,95.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0951,Hamburg-Barmbek,urban,53.566308,10.078153,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.27,971.0,Good,884.0,0,6.0,12.1,35.1,0,11.1,64.3,15,79.3,60+ min,60+ min,No impact,False,8,18,20,20,66,High
EMP0952,Hamburg-City,urban,53.572391,10.042526,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.88,1617.0,Poor,884.0,0,6.0,20.2,35.1,0,11.1,72.3,15,87.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0953,Hamburg-City,urban,53.530051,10.02734,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,19.29,2864.0,Poor,884.0,0,3.0,35.8,23.6,0,11.1,73.4,15,88.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0954,Hamburg-City,urban,53.559573,9.990784,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.81,172.0,Excellent,884.0,1,5.0,2.1,22.3,7,11.1,47.5,15,62.5,46-60 min,60+ min,Minor impact,False,18,25,14,10,67,High
EMP0955,Elmshorn,outer_suburban,53.784034,9.626253,Elmshorn,Elmshorn,Regional,RE,0.7,25.28,3774.0,Poor,884.0,2,9.0,47.2,31.3,14,11.1,112.5,15,127.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0956,Kaltenkirchen,outer_suburban,53.832083,9.933718,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.88,1935.0,Poor,884.0,1,10.0,24.2,25.9,7,11.1,78.1,15,93.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0957,Quickborn,suburban,53.700074,9.89159,Quickborn,Quickborn,AKN,A1,0.7,6.13,3534.0,Poor,884.0,1,9.0,44.2,11.4,7,11.1,82.6,15,97.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0958,Hamburg-Wandsbek,urban,53.566232,10.091409,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.63,1735.0,Poor,884.0,0,6.0,21.7,35.1,0,11.1,73.8,15,88.8,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0959,Hamburg-Wandsbek,urban,53.584838,10.153388,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.11,5879.0,Poor,884.0,0,6.0,73.5,35.1,0,11.1,125.6,15,140.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0960,Hamburg-Barmbek,urban,53.614927,10.053611,Ohlsdorf,Hamburg-Ohlsdorf,U-Bahn / S-Bahn,"U1, S1",0.95,10.67,1637.0,Poor,884.0,0,4.0,20.5,19.7,0,11.1,55.2,15,70.2,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0961,Hamburg-Barmbek,urban,53.591728,10.043982,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,12.84,526.0,Good,884.0,1,5.0,6.6,27.4,7,11.1,57.0,15,72.0,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0962,Hamburg-Wandsbek,urban,53.602912,10.13612,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.85,5712.0,Poor,884.0,0,6.0,71.4,35.1,0,11.1,123.5,15,138.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0963,Norderstedt,near_workplace,53.732732,10.012209,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.9,3032.0,Poor,884.0,0,4.0,37.9,0.0,0,11.1,53.0,15,68.0,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0964,Norderstedt,near_workplace,53.695865,9.952268,Richtweg,Norderstedt,U-Bahn,U1,0.85,2.23,2815.0,Poor,884.0,0,6.0,35.2,3.2,0,11.1,55.4,15,70.4,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0965,Elmshorn,outer_suburban,53.729093,9.700671,Elmshorn,Elmshorn,Regional,RE,0.7,18.93,4183.0,Poor,884.0,2,9.0,52.3,31.3,14,11.1,117.6,15,132.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0966,Hamburg-Wandsbek,urban,53.566273,10.063993,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.94,667.0,Good,884.0,0,6.0,8.3,35.1,0,11.1,60.5,15,75.5,60+ min,60+ min,No impact,False,8,18,20,20,66,High
EMP0967,Elmshorn,outer_suburban,53.714983,9.625357,Elmshorn,Elmshorn,Regional,RE,0.7,23.69,4704.0,Poor,884.0,2,9.0,58.8,31.3,14,11.1,124.1,15,139.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0968,Hamburg-City,urban,53.538746,9.957597,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.21,2098.0,Poor,884.0,1,4.0,26.2,24.2,7,11.1,72.5,15,87.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0969,Hamburg-Barmbek,urban,53.584982,10.05802,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.85,952.0,Good,884.0,1,5.0,11.9,27.4,7,11.1,62.3,15,77.3,60+ min,60+ min,No impact,False,8,18,14,20,60,Medium
EMP0970,Hamburg-City,urban,53.551229,10.000112,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,16.76,413.0,Excellent,884.0,0,4.0,5.2,34.2,0,11.1,54.5,15,69.5,46-60 min,60+ min,Minor impact,False,18,25,20,10,73,High
EMP0971,Hamburg-City,urban,53.568038,9.991299,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.87,817.0,Good,884.0,1,5.0,10.2,22.3,7,11.1,55.6,15,70.6,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0972,Norderstedt,near_workplace,53.712867,9.972047,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.49,1469.0,Acceptable,884.0,0,4.0,18.4,0.0,0,11.1,33.4,15,48.4,31-45 min,46-60 min,Minor impact,True,28,10,20,10,68,High
EMP0973,Norderstedt,near_workplace,53.702116,10.0335,Richtweg,Norderstedt,U-Bahn,U1,0.85,3.22,2655.0,Poor,884.0,0,6.0,33.2,3.2,0,11.1,53.4,15,68.4,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
